Capability,Task,BusinessRule,SLA,SupportLevel,CustomizationEffort,System,Comments,Vendor,C:\Users\ksmart\workspace64bit\SEMOSS\db\VendorSelection\BusinessRule.prop
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",Requirement_for_annual_T-2_Exam_for_100%_personnel.,100%_requirement_for_T-2_Exam,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission","Same_form_and_process_is_used_by_physicians_to_refer_members_into_the_DES,_along_with_understood_definitions_of_stable_for_any_condition",,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",Standard_undefined,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",Standardize_methodology_to_comply_with_Joint_Commission_and_AAAHC,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission","Systems_provide_same_format_and_capabilities_to_all_users,_with_appropriate_role-based_data_entry_and_access_levels_limits",,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",The_documentation_system_for_case_management_services_is_standardized_across_all_services_and_captures_the_case_management_continuum_of_care_100%_of_the_time._(AHLTA_CM_templates),100%_of_case_management_service_documentation_is_captured_using_AHLTA_CM_templates.,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",The_documentation_system_for_counseling_services_is_standardized_across_all_services,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",Transfer_criteria_are_standard_for_all_outpatient_procedures,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",Triage_and_treatment_algorithms_must_be_standardized_among_services,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",100%_of_adverse_patient_outcomes_or_events_that_suggests_a_PCE_shall_be_reviewed,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission","100%_of_clinical_results_will_be_reported_back_to_the_requesting_clinic_within_the_accepted_time_limit_for_the_level_of_the_test_(e.g._STAT,_urgent,_routine)",,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",100%_of_public_health_results_will_be_reported_back_to_the_clinic_or_public_health_office_within_the_accepted_time_limit_for_the_level_of_the_test.,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",100%_of_tests_requested_will_be_accessioned_within_12-24_hours_of_arrival_Tests_requested_that_are_not_available_at_the_receiving_laboratory_will_be_transferred_to_the_appropriate_laboratory_within_48_hours_Tests_will_be_completed_within_industry_accepted_service_times,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",100%_of_the_results_of_the_analysis_and_plan_for_each_event_shall_be_promptly_reported_through_their_Military_Department_to_the_Armed_Forces_Institute_of_Pathology,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",100%_training_prior_to_use_of_information_systems,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",95%_of_changes_will_have_a_positive_and_desired_improvement_in_a_specified_time_frame,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",95%_of_changes_will_result_in_the_desired_outcome_within_the_predetermined_timeframe,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",95%_of_staff_satisfied_with_working_in_primary_care,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",95%_of_staff_satisfied_with_working_in_specialty_care,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",A_letter_for_pregnant_civilian_employees_within_5_days_of_notification,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",A_valid_sample_of_data_should_be_collected_and_analyzed_when_organization_determines_it_is_appropriate_to_do_so,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",Actions_meet_requirements_99%_of_the_time,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",All_resources_(personnel_and_equipment)_must_be_delivered_to_the_incident_in_a_timely_manner.,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",Appropriate_advances_are_incorporated_MHS_wide_within_3_months_of_validation_of_standard_of_care,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",Assessment_and_decision_must_be_made_in_a_timely_manner.,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",Assessment_must_be_completed_within_established_timeframes_99%_of_the_time,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",Assessments_will_be_completed_and_documented_within_3_business_days_of_acceptance_to_CM,Assessments_will_be_completed_and_documented_within_3_business_days,Supports out of box,16,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",Available_resources_offered_and_explained_to_patient-family.,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",Burn_care_shall_be_available_within_the_standard_for_all_trauma_care:_burns_requiring_specialized_care_shall_be_available_within_24-72_hrs_of_injury,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",Care_received_within_24_hours.,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",Case_File_is_transferred_to_PEB_within_prescribed_timeframes_in_at_least_80%_of_cases,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",Case_Files_are_processed_and_submitted_within_prescribed_timeframes_95%_of_cases,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",Clinical_and_administrative_counseling_provided_by_the_right_agency_when_needed_and_appropriate_within_the_process_100%_cases,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",Data_is_provided_in_a_timely_manner_to_MTF_and_service_leadership_95%_of_the_time,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",Data_shall_be_analyzed_in_a_timeframe_that_will_allow_for_appropriate_interventions_95%_of_the_time,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission","Demographic_information_will_be_collected_and_updated_on_both_active_duty,_retirees,_and_their_dependents_who_use_military_health_services.",,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",Documentation_reflects_timely_follow_up_with_patient-family.,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",Guidance_ensures_the_member_is_able_to_request_reviews_or_provide_rebuttals_at_the_proper_time_and_complies_with_prescribed_timeframes_so_it_does_not_reduce_efficiency_of_case_processing,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",Identify_potential_clients_within_established_practice_standards,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",Improvements_will_be_integrated_across_the_system_100%_of_the_time_within_12_months.,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission","In_95%_of_cases,_the_tools-programs_will_be_deployed_when_needed_most",,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",Information_is_provided_within_the_desired_period_99%_of_time,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",Injury_prevention_and_human_performance_optimization_training_IAW_guidelines_provided_in_the_PT_in_the_BCT_Manual.,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",MEBRs_are_completed_within_prescribed_timeframes_95%_of_cases,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission","Medication_order_processed,_packaged_and_distributed_to_the_end_user_in_a_time_frame_established_by_the_facility_and_dependent_on_product_availability",,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",Monitoring_of_patient_status_and_provision_of_appropriate_care_will_occur_in_a_timely_fashion_99%_of_time,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",Monthly-quarterly_data_review,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission","Ongoing_collaboration_with_other_health_professionals_in_the_DoD,_Department_of_Veteran_Affairs,_and_unit_Commanders_to_meet_the_needs_of_service_members-patients_and_Families.",,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",Order_and_receive_the_product_in_the_shortest_time_possible._Maximize_just_in_time_inventory.,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",Patient_ready_for_surgery_on_time,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",Patient_ready_for_surgery_on_time.,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",Patient_will_be_moved_in_a_time_frame_so_as_to_not_incur_degradation_in_health_99%_of_time,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission",Program_outcomes_are_reviewed_on_a_predetermined_schedule,,Supports with configuration,48,Procyon 15X,,Procyon,
Intensive_Care,"Assess_patient_for_appropriateness_of_ICU_admission,_transfer_or_general_medical-surgical-pediatric_ward_admission","Referrals_and_reviews_are_made_as_early_as_possible_to__decrease_sequelae,_decrease_cost_and_improve_patient_satisfaction",,Supports with configuration,48,Procyon 15X,,Procyon,
